id,parent_id,level,url,keyword,intent,volume,keyword_difficulty,source,notes
746,3,3,/nfl/{season}/staten-island-ferry-{date},staten island ferry,"Informational, Navigational",60500,70,csv,Matchup stats
747,3,3,/nfl/{season}/washington-state-football-{date},washington state football,Informational,60500,70,csv,Matchup stats
748,3,3,/nfl/{season}/zach-lavine-stats-{date},zach lavine stats,Informational,165000,70,csv,Matchup stats
749,3,3,/nfl/{season}/alperen-sengun-stats-{date},alperen sengun stats,Informational,165000,71,csv,Matchup stats
750,3,3,/nfl/{season}/bam-adebayo-stats-{date},bam adebayo stats,Informational,201000,71,csv,Matchup stats
751,3,3,/nfl/{season}/bijan-robinson-stats-{date},bijan robinson stats,Informational,90500,71,csv,Matchup stats
752,3,3,/nfl/{season}/de-aaron-fox-stats-{date},de aaron fox stats,Informational,60500,71,csv,Matchup stats
753,3,3,/nfl/{season}/dejounte-murray-stats-{date},dejounte murray stats,Informational,60500,71,csv,Matchup stats
754,3,3,/nfl/{season}/dk-metcalf-stats-{date},dk metcalf stats,Informational,90500,71,csv,Matchup stats
755,3,3,/nfl/{season}/evan-mobley-stats-{date},evan mobley stats,Informational,201000,71,csv,Matchup stats
756,3,3,/nfl/{season}/franz-wagner-stats-{date},franz wagner stats,Informational,165000,71,csv,Matchup stats
757,3,3,/nfl/{season}/jamal-murray-stats-{date},jamal murray stats,Informational,201000,71,csv,Matchup stats
758,3,3,/nfl/{season}/jimmy-butler-stats-{date},jimmy butler stats,Informational,301000,71,csv,Matchup stats
759,3,3,/nfl/{season}/san-jose-state-football-{date},san jose state football,Informational,74000,71,csv,Matchup stats
760,3,3,/nfl/{season}/spotify-stats-{date},spotify stats,"Informational, Commercial",246000,71,csv,Matchup stats
761,3,3,/nfl/{season}/us-map-with-states-{date},us map with states,Informational,74000,71,csv,Matchup stats
762,3,3,/nfl/{season}/2024-united-states-elections-dates-{date},2024 united states elections dates,Informational,301000,72,csv,Matchup stats
763,3,3,/nfl/{season}/cam-skattebo-stats-{date},cam skattebo stats,Informational,60500,72,csv,Matchup stats
764,3,3,/nfl/{season}/christian-mccaffrey-stats-{date},christian mccaffrey stats,Informational,60500,72,csv,Matchup stats
765,3,3,/nfl/{season}/david-montgomery-stats-{date},david montgomery stats,Informational,74000,72,csv,Matchup stats
766,3,3,/nfl/{season}/jaden-mcdaniels-stats-{date},jaden mcdaniels stats,Informational,110000,72,csv,Matchup stats
767,3,3,/nfl/{season}/kyle-kuzma-stats-{date},kyle kuzma stats,Informational,110000,72,csv,Matchup stats
768,3,3,/nfl/{season}/mississippi-state-football-{date},mississippi state football,Informational,165000,72,csv,Matchup stats
769,3,3,/nfl/{season}/morgan-state-university-{date},morgan state university,Navigational,90500,72,csv,Matchup stats
770,3,3,/nfl/{season}/rudy-gobert-stats-{date},rudy gobert stats,Informational,165000,72,csv,Matchup stats
771,3,3,/nfl/{season}/scottie-barnes-stats-{date},scottie barnes stats,Informational,135000,72,csv,Matchup stats
772,3,3,/nfl/{season}/2024-united-states-presidential-election-in-georgia-{date},2024 united states presidential election in georgia,Informational,1000000,73,csv,Matchup stats
773,3,3,/nfl/{season}/aj-brown-stats-{date},aj brown stats,Informational,135000,73,csv,Matchup stats
774,3,3,/nfl/{season}/ashton-jeanty-stats-{date},ashton jeanty stats,Informational,110000,73,csv,Matchup stats
775,3,3,/nfl/{season}/christian-braun-stats-{date},christian braun stats,Informational,90500,73,csv,Matchup stats
776,3,3,/nfl/{season}/darius-garland-stats-{date},darius garland stats,Informational,201000,73,csv,Matchup stats
777,3,3,/nfl/{season}/davante-adams-stats-{date},davante adams stats,Informational,74000,73,csv,Matchup stats
778,3,3,/nfl/{season}/how-to-vote-2024-united-states-elections-{date},how to vote 2024 united states elections,Informational,110000,73,csv,Matchup stats
779,3,3,/nfl/{season}/josh-giddey-stats-{date},josh giddey stats,Informational,165000,73,csv,Matchup stats
780,3,3,/nfl/{season}/kennesaw-state-university-{date},kennesaw state university,"Navigational, Commercial",110000,73,csv,Matchup stats
781,3,3,/nfl/{season}/sac-state-{date},sac state,Navigational,110000,73,csv,Matchup stats
782,3,3,/nfl/{season}/tyrese-haliburton-stats-{date},tyrese haliburton stats,Informational,301000,73,csv,Matchup stats
783,3,3,/nfl/{season}/2024-united-states-senate-elections-{date},2024 united states senate elections,Informational,165000,74,csv,Matchup stats
784,3,3,/nfl/{season}/andrew-wiggins-stats-{date},andrew wiggins stats,Informational,110000,74,csv,Matchup stats
785,3,3,/nfl/{season}/florida-state-football-{date},florida state football,Informational,301000,74,csv,Matchup stats
786,3,3,/nfl/{season}/golden-state-warriors-games-{date},golden state warriors games,Informational,450000,74,csv,Matchup stats
787,3,3,/nfl/{season}/jahmyr-gibbs-stats-{date},jahmyr gibbs stats,Informational,110000,74,csv,Matchup stats
788,3,3,/nfl/{season}/jalen-suggs-stats-{date},jalen suggs stats,Informational,60500,74,csv,Matchup stats
789,3,3,/nfl/{season}/jayson-tatum-stats-{date},jayson tatum stats,Informational,368000,74,csv,Matchup stats
790,3,3,/nfl/{season}/jordan-poole-stats-{date},jordan poole stats,Informational,165000,74,csv,Matchup stats
791,3,3,/nfl/{season}/lamelo-ball-stats-{date},lamelo ball stats,Informational,301000,74,csv,Matchup stats
792,3,3,/nfl/{season}/michael-porter-jr-stats-{date},michael porter jr stats,Informational,135000,74,csv,Matchup stats
793,3,3,/nfl/{season}/michigan-secretary-of-state-{date},michigan secretary of state,Navigational,60500,74,csv,Matchup stats
794,3,3,/nfl/{season}/mike-evans-stats-{date},mike evans stats,Informational,135000,74,csv,Matchup stats
795,3,3,/nfl/{season}/oklahoma-state-football-{date},oklahoma state football,Navigational,165000,74,csv,Matchup stats
796,3,3,/nfl/{season}/russell-wilson-stats-{date},russell wilson stats,Informational,110000,74,csv,Matchup stats
797,3,3,/nfl/{season}/coby-white-stats-{date},coby white stats,Informational,110000,75,csv,Matchup stats
798,3,3,/nfl/{season}/daniel-jones-stats-{date},daniel jones stats,Informational,74000,75,csv,Matchup stats
799,3,3,/nfl/{season}/free-state-of-jones-{date},free state of jones,Informational,74000,75,csv,Matchup stats
800,3,3,/nfl/{season}/jaylen-brown-stats-{date},jaylen brown stats,Informational,246000,75,csv,Matchup stats
801,3,3,/nfl/{season}/justin-jefferson-stats-{date},justin jefferson stats,Informational,165000,75,csv,Matchup stats
802,3,3,/nfl/{season}/kent-state-{date},kent state,Navigational,60500,75,csv,Matchup stats
803,3,3,/nfl/{season}/state-map-{date},state map,Informational,74000,75,csv,Matchup stats
804,3,3,/nfl/{season}/victor-wembanyama-stats-{date},victor wembanyama stats,Informational,246000,75,csv,Matchup stats
805,3,3,/nfl/{season}/ben-simmons-stats-{date},ben simmons stats,Informational,90500,76,csv,Matchup stats
806,3,3,/nfl/{season}/cam-thomas-stats-{date},cam thomas stats,Informational,60500,76,csv,Matchup stats
807,3,3,/nfl/{season}/cj-stroud-stats-{date},cj stroud stats,Informational,110000,76,csv,Matchup stats
808,3,3,/nfl/{season}/deaaron-fox-stats-{date},de'aaron fox stats,Informational,74000,76,csv,Matchup stats
809,3,3,/nfl/{season}/geno-smith-stats-{date},geno smith stats,Informational,74000,76,csv,Matchup stats
810,3,3,/nfl/{season}/golden-state-warriors-standings-{date},golden state warriors standings,Informational,201000,76,csv,Matchup stats
811,3,3,/nfl/{season}/jared-goff-stats-{date},jared goff stats,Informational,135000,76,csv,Matchup stats
812,3,3,/nfl/{season}/jarrett-allen-stats-{date},jarrett allen stats,Informational,165000,76,csv,Matchup stats
813,3,3,/nfl/{season}/josh-jacobs-stats-{date},josh jacobs stats,Informational,110000,76,csv,Matchup stats
814,3,3,/nfl/{season}/kawhi-leonard-stats-{date},kawhi leonard stats,Informational,165000,76,csv,Matchup stats
815,3,3,/nfl/{season}/michael-jordan-stats-{date},michael jordan stats,Informational,60500,76,csv,Matchup stats
816,3,3,/nfl/{season}/michigan-state-football-{date},michigan state football,Informational,368000,76,csv,Matchup stats
817,3,3,/nfl/{season}/mikal-bridges-stats-{date},mikal bridges stats,Informational,201000,76,csv,Matchup stats
818,3,3,/nfl/{season}/rj-barrett-stats-{date},rj barrett stats,Informational,110000,76,csv,Matchup stats
819,3,3,/nfl/{season}/shai-gilgeous-alexander-stats-{date},shai gilgeous alexander stats,Informational,246000,76,csv,Matchup stats
820,3,3,/nfl/{season}/united-states-federal-judge-{date},united states federal judge,Informational,74000,76,csv,Matchup stats
821,3,3,/nfl/{season}/us-state-map-{date},us state map,Informational,90500,76,csv,Matchup stats
822,3,3,/nfl/{season}/wemby-stats-{date},wemby stats,Informational,60500,76,csv,Matchup stats
823,3,3,/nfl/{season}/baker-mayfield-stats-{date},baker mayfield stats,Informational,135000,77,csv,Matchup stats
824,3,3,/nfl/{season}/brook-lopez-stats-{date},brook lopez stats,Informational,110000,77,csv,Matchup stats
825,3,3,/nfl/{season}/bryce-young-stats-{date},bryce young stats,Informational,60500,77,csv,Matchup stats
826,3,3,/nfl/{season}/chris-paul-stats-{date},chris paul stats,Informational,135000,77,csv,Matchup stats
827,3,3,/nfl/{season}/damian-lillard-stats-{date},damian lillard stats,Informational,201000,77,csv,Matchup stats
828,3,3,/nfl/{season}/draymond-green-stats-{date},draymond green stats,Informational,201000,77,csv,Matchup stats
829,3,3,/nfl/{season}/paul-george-stats-{date},paul george stats,Informational,135000,77,csv,Matchup stats
830,3,3,/nfl/{season}/porzingis-stats-{date},porzingis stats,Informational,74000,77,csv,Matchup stats
831,3,3,/nfl/{season}/state-refund-{date},state refund,Informational,60500,77,csv,Matchup stats
832,3,3,/nfl/{season}/wayne-state-university-{date},wayne state university,Navigational,60500,77,csv,Matchup stats
833,3,3,/nfl/{season}/austin-reaves-stats-{date},austin reaves stats,Informational,246000,78,csv,Matchup stats
834,3,3,/nfl/{season}/devonta-smith-stats-{date},devonta smith stats,Informational,90500,78,csv,Matchup stats
835,3,3,/nfl/{season}/jalen-hurts-stats-{date},jalen hurts stats,Informational,246000,78,csv,Matchup stats
836,3,3,/nfl/{season}/kristaps-porzingis-stats-{date},kristaps porzingis stats,Informational,60500,78,csv,Matchup stats
837,3,3,/nfl/{season}/nc-state-{date},nc state,"Informational, Navigational",74000,78,csv,Matchup stats
838,3,3,/nfl/{season}/paolo-banchero-stats-{date},paolo banchero stats,Informational,165000,78,csv,Matchup stats
839,3,3,/nfl/{season}/tyler-herro-stats-{date},tyler herro stats,Informational,201000,78,csv,Matchup stats
840,3,3,/nfl/{season}/tyreek-hill-stats-{date},tyreek hill stats,Informational,90500,78,csv,Matchup stats
841,3,3,/nfl/{season}/us-states-{date},us states,Informational,110000,78,csv,Matchup stats
842,3,3,/nfl/{season}/anthony-edwards-stats-{date},anthony edwards stats,Informational,450000,79,csv,Matchup stats
843,3,3,/nfl/{season}/bradley-beal-stats-{date},bradley beal stats,Informational,110000,79,csv,Matchup stats
844,3,3,/nfl/{season}/cade-cunningham-stats-{date},cade cunningham stats,Informational,301000,79,csv,Matchup stats
845,3,3,/nfl/{season}/jalen-green-stats-{date},jalen green stats,Informational,246000,79,csv,Matchup stats
846,3,3,/nfl/{season}/josh-hart-stats-{date},josh hart stats,Informational,246000,79,csv,Matchup stats
847,3,3,/nfl/{season}/bronny-james-stats-{date},bronny james stats,Informational,165000,80,csv,Matchup stats
848,3,3,/nfl/{season}/ceedee-lamb-stats-{date},ceedee lamb stats,Informational,90500,80,csv,Matchup stats
849,3,3,/nfl/{season}/florida-state-university-{date},florida state university,Navigational,165000,80,csv,Matchup stats
850,3,3,/nfl/{season}/jokic-stats-{date},jokic stats,Informational,165000,80,csv,Matchup stats
851,3,3,/nfl/{season}/karl-anthony-towns-stats-{date},karl anthony towns stats,Informational,301000,80,csv,Matchup stats
852,3,3,/nfl/{season}/matthew-stafford-stats-{date},matthew stafford stats,Informational,90500,80,csv,Matchup stats
853,3,3,/nfl/{season}/nikola-jokic-stats-{date},nikola jokic stats,Informational,368000,80,csv,Matchup stats
854,3,3,/nfl/{season}/ohio-state-buckeyes-football-{date},ohio state buckeyes football,Informational,246000,80,csv,Matchup stats
855,3,3,/nfl/{season}/ohio-state-football-{date},ohio state football,Informational,2740000,80,csv,Matchup stats
856,3,3,/nfl/{season}/oregon-state-football-{date},oregon state football,Informational,135000,80,csv,Matchup stats
857,3,3,/nfl/{season}/russell-westbrook-stats-{date},russell westbrook stats,Informational,201000,80,csv,Matchup stats
858,3,3,/nfl/{season}/travis-kelce-stats-{date},travis kelce stats,Informational,165000,80,csv,Matchup stats
859,3,3,/nfl/{season}/united-states-department-of-veterans-affairs-{date},united states department of veterans affairs,"Informational, Navigational",90500,80,csv,Matchup stats
860,3,3,/nfl/{season}/zion-williamson-stats-{date},zion williamson stats,Informational,135000,80,csv,Matchup stats
861,3,3,/nfl/{season}/brock-purdy-stats-{date},brock purdy stats,Informational,60500,81,csv,Matchup stats
862,3,3,/nfl/{season}/cam-johnson-stats-{date},cam johnson stats,Informational,74000,81,csv,Matchup stats
863,3,3,/nfl/{season}/chet-holmgren-stats-{date},chet holmgren stats,Informational,165000,81,csv,Matchup stats
864,3,3,/nfl/{season}/devin-booker-stats-{date},devin booker stats,Informational,201000,81,csv,Matchup stats
865,3,3,/nfl/{season}/ja-morant-stats-{date},ja morant stats,Informational,246000,81,csv,Matchup stats
866,3,3,/nfl/{season}/jayden-daniels-stats-{date},jayden daniels stats,Informational,201000,81,csv,Matchup stats
867,3,3,/nfl/{season}/ohtani-stats-{date},ohtani stats,Informational,110000,81,csv,Matchup stats
868,3,3,/nfl/{season}/staten-island-{date},staten island,Informational,110000,81,csv,Matchup stats
869,3,3,/nfl/{season}/states-{date},states,Informational,135000,81,csv,Matchup stats
870,3,3,/nfl/{season}/trae-young-stats-{date},trae young stats,Informational,301000,81,csv,Matchup stats
871,3,3,/nfl/{season}/2024-united-states-presidential-election-dates-{date},2024 united states presidential election dates,Informational,110000,82,csv,Matchup stats
872,3,3,/nfl/{season}/curry-stats-{date},curry stats,Informational,60500,82,csv,Matchup stats
873,3,3,/nfl/{season}/donovan-mitchell-stats-{date},donovan mitchell stats,Informational,301000,82,csv,Matchup stats
874,3,3,/nfl/{season}/joe-burrow-stats-{date},joe burrow stats,Informational,165000,82,csv,Matchup stats
875,3,3,/nfl/{season}/kevin-durant-stats-{date},kevin durant stats,Informational,246000,82,csv,Matchup stats
876,3,3,/nfl/{season}/la-liga-stats-{date},la liga stats,Informational,246000,82,csv,Matchup stats
877,3,3,/nfl/{season}/lamar-jackson-stats-{date},lamar jackson stats,Informational,246000,82,csv,Matchup stats
878,3,3,/nfl/{season}/oregon-state-university-{date},oregon state university,Navigational,74000,82,csv,Matchup stats
879,3,3,/nfl/{season}/san-diego-state-university-{date},san diego state university,Navigational,74000,82,csv,Matchup stats
880,3,3,/nfl/{season}/wheres-my-state-refund-{date},where's my state refund,Informational,90500,82,csv,Matchup stats
881,3,3,/nfl/{season}/aaron-rodgers-stats-{date},aaron rodgers stats,Informational,135000,83,csv,Matchup stats
882,3,3,/nfl/{season}/bo-nix-stats-{date},bo nix stats,Informational,135000,83,csv,Matchup stats
883,3,3,/nfl/{season}/caleb-williams-stats-{date},caleb williams stats,Informational,165000,83,csv,Matchup stats
884,3,3,/nfl/{season}/champions-league-stats-{date},champions league stats,Informational,110000,83,csv,Matchup stats
885,3,3,/nfl/{season}/giannis-antetokounmpo-stats-{date},giannis antetokounmpo stats,Informational,368000,83,csv,Matchup stats
886,3,3,/nfl/{season}/heads-of-state-{date},heads of state,Informational,90500,83,csv,Matchup stats
887,3,3,/nfl/{season}/justin-fields-stats-{date},justin fields stats,Informational,60500,83,csv,Matchup stats
888,3,3,/nfl/{season}/justin-herbert-stats-{date},justin herbert stats,Informational,110000,83,csv,Matchup stats
889,3,3,/nfl/{season}/kyrie-irving-stats-{date},kyrie irving stats,Informational,201000,83,csv,Matchup stats
890,3,3,/nfl/{season}/luka-doncic-stats-{date},luka doncic stats,Informational,450000,83,csv,Matchup stats
891,3,3,/nfl/{season}/penn-state-nittany-lions-football-{date},penn state nittany lions football,Informational,74000,83,csv,Matchup stats
892,3,3,/nfl/{season}/steph-curry-stats-{date},steph curry stats,Informational,368000,83,csv,Matchup stats
893,3,3,/nfl/{season}/arizona-state-university-{date},arizona state university,"Navigational, Commercial",135000,84,csv,Matchup stats
894,3,3,/nfl/{season}/colorado-state-university-{date},colorado state university,"Informational, Navigational",60500,84,csv,Matchup stats
895,3,3,/nfl/{season}/electric-state-{date},electric state,Informational,110000,84,csv,Matchup stats
896,3,3,/nfl/{season}/josh-allen-stats-{date},josh allen stats,Informational,246000,84,csv,Matchup stats
897,3,3,/nfl/{season}/shai-gilgeous-alexander-stats-{date},shai gilgeous-alexander stats,Informational,201000,84,csv,Matchup stats
898,3,3,/nfl/{season}/state-employees-credit-union-{date},state employees credit union,"Navigational, Commercial",246000,84,csv,Matchup stats
899,3,3,/nfl/{season}/stephen-curry-stats-{date},stephen curry stats,Informational,60500,84,csv,Matchup stats
900,3,3,/nfl/{season}/electoral-votes-by-state-{date},electoral votes by state,Informational,368000,85,csv,Matchup stats
901,3,3,/nfl/{season}/kansas-state-football-{date},kansas state football,"Informational, Navigational",165000,85,csv,Matchup stats
902,3,3,/nfl/{season}/klay-thompson-stats-{date},klay thompson stats,Informational,201000,85,csv,Matchup stats
903,3,3,/nfl/{season}/sam-darnold-stats-{date},sam darnold stats,Informational,135000,85,csv,Matchup stats
904,3,3,/nfl/{season}/tua-tagovailoa-stats-{date},tua tagovailoa stats,Informational,60500,85,csv,Matchup stats
905,3,3,/nfl/{season}/2024-united-states-presidential-election-results-{date},2024 united states presidential election results,Informational,1000000,86,csv,Matchup stats
906,3,3,/nfl/{season}/dak-prescott-stats-{date},dak prescott stats,Informational,74000,86,csv,Matchup stats
907,3,3,/nfl/{season}/empire-state-building-{date},empire state building,Informational,301000,86,csv,Matchup stats
908,3,3,/nfl/{season}/james-harden-stats-{date},james harden stats,Informational,368000,86,csv,Matchup stats
909,3,3,/nfl/{season}/joel-embiid-stats-{date},joel embiid stats,Informational,110000,86,csv,Matchup stats
910,3,3,/nfl/{season}/georgia-state-university-{date},georgia state university,Navigational,74000,87,csv,Matchup stats
911,3,3,/nfl/{season}/michigan-state-university-{date},michigan state university,Navigational,74000,87,csv,Matchup stats
912,3,3,/nfl/{season}/nfl-stats-{date},nfl stats,Informational,135000,87,csv,Matchup stats
913,3,3,/nfl/{season}/stats-{date},stats,Informational,74000,87,csv,Matchup stats
914,3,3,/nfl/{season}/ohio-state-university-{date},ohio state university,Navigational,110000,88,csv,Matchup stats
915,3,3,/nfl/{season}/sga-stats-{date},sga stats,Informational,90500,88,csv,Matchup stats
916,3,3,/nfl/{season}/swing-states-2024-{date},swing states 2024,Informational,90500,88,csv,Matchup stats
917,3,3,/nfl/{season}/washington-state-university-{date},washington state university,"Navigational, Commercial",60500,88,csv,Matchup stats
918,3,3,/nfl/{season}/2024-united-states-elections-polls-{date},2024 united states elections polls,Informational,110000,90,csv,Matchup stats
919,3,3,/nfl/{season}/state-farm-insurance-{date},state farm insurance,"Navigational, Commercial",246000,90,csv,Matchup stats
920,3,3,/nfl/{season}/united-states-postal-service-{date},united states postal service,"Navigational, Commercial",368000,90,csv,Matchup stats
921,3,3,/nfl/{season}/ohio-state-{date},ohio state,Informational,550000,91,csv,Matchup stats
922,3,3,/nfl/{season}/the-electric-state-{date},the electric state,Informational,246000,91,csv,Matchup stats
923,3,3,/nfl/{season}/2024-united-states-elections-results-{date},2024 united states elections results,Informational,3350000,92,csv,Matchup stats
924,3,3,/nfl/{season}/nba-stats-{date},nba stats,Navigational,165000,92,csv,Matchup stats
925,3,3,/nfl/{season}/new-york-state-lottery-{date},new york state lottery,Navigational,74000,92,csv,Matchup stats
926,3,3,/nfl/{season}/patrick-mahomes-stats-{date},patrick mahomes stats,Informational,201000,92,csv,Matchup stats
927,3,3,/nfl/{season}/state-fair-{date},state fair,Commercial,60500,93,csv,Matchup stats
928,3,3,/nfl/{season}/2024-united-states-presidential-election-{date},2024 united states presidential election,Informational,7480000,94,csv,Matchup stats
929,3,3,/nfl/{season}/boise-state-{date},boise state,Navigational,90500,94,csv,Matchup stats
930,3,3,/nfl/{season}/lebron-stats-{date},lebron stats,Informational,74000,94,csv,Matchup stats
931,3,3,/nfl/{season}/2024-united-states-elections-votes-{date},2024 united states elections votes,Informational,74000,95,csv,Matchup stats
932,3,3,/nfl/{season}/lebron-james-stats-{date},lebron james stats,Informational,550000,95,csv,Matchup stats
933,3,3,/nfl/{season}/who-is-the-president-of-the-united-states-{date},who is the president of the united states,Informational,135000,95,csv,Matchup stats
934,3,3,/nfl/{season}/2024-united-states-elections-map-{date},2024 united states elections map,Informational,135000,96,csv,Matchup stats
935,3,3,/nfl/{season}/state-{date},state,Informational,90500,96,csv,Matchup stats
936,3,3,/nfl/{season}/2024-united-states-elections-{date},2024 united states elections,Informational,823000,98,csv,Matchup stats
937,3,3,/nfl/{season}/premier-league-stats-{date},premier league stats,Informational,246000,98,csv,Matchup stats
938,3,3,/nfl/{season}/supreme-court-of-the-united-states-{date},supreme court of the united states,Navigational,90500,98,csv,Matchup stats
939,3,3,/nfl/{season}/washington-state-{date},washington state,Informational,90500,98,csv,Matchup stats
940,3,3,/nfl/{season}/golden-state-warriors-{date},golden state warriors,Informational,2240000,99,csv,Matchup stats
941,3,3,/nfl/{season}/2024-united-states-presidential-election-polls-{date},2024 united states presidential election polls,Informational,74000,100,csv,Matchup stats
942,3,3,/nfl/{season}/all-state-{date},all state,Navigational,135000,100,csv,Matchup stats
943,3,3,/nfl/{season}/all-state-quotes-{date},all state quotes,Navigational,60500,100,csv,Matchup stats
944,3,3,/nfl/{season}/florida-state-{date},florida state,Navigational,74000,100,csv,Matchup stats
945,3,3,/nfl/{season}/golden-state-{date},golden state,Informational,110000,100,csv,Matchup stats
946,3,3,/nfl/{season}/iowa-state-{date},iowa state,Navigational,74000,100,csv,Matchup stats
947,3,3,/nfl/{season}/michigan-state-{date},michigan state,Navigational,90500,100,csv,Matchup stats
948,3,3,/nfl/{season}/mlb-stats-{date},mlb stats,Navigational,110000,100,csv,Matchup stats
949,3,3,/nfl/{season}/penn-state-{date},penn state,Navigational,450000,100,csv,Matchup stats
950,3,3,/nfl/{season}/penn-state-football-{date},penn state football,Informational,2240000,100,csv,Matchup stats
951,3,3,/nfl/{season}/secretary-of-state-{date},secretary of state,"Informational, Commercial",368000,100,csv,Matchup stats
952,3,3,/nfl/{season}/state-farm-{date},state farm,"Navigational, Commercial",1500000,100,csv,Matchup stats
953,3,3,/nfl/{season}/united-states-{date},united states,Informational,550000,100,csv,Matchup stats
